db_id,question,gold_sql,qwen_predicted_sql
tvshow,"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";","SELECT tv_channels.name, tv_series.name FROM episodes JOIN tv_series ON episodes.series_id = tv_series.id JOIN tv_channels ON tv_series.channel_id = tv_channels.id WHERE episodes.title = 'A Love of a Lifetime'"
tvshow,"What is the name of the series that has the episode ""A Love of a Lifetime""?","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",SELECT series.name FROM series INNER JOIN episodes ON series.id = episodes.series_id WHERE episodes.title = 'A Love of a Lifetime';
tvshow,"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT Episode.title FROM Episode JOIN TV_Series ON Episode.series_id = TV_Series.series_id WHERE TV_Series.series_name = 'Sky Radio'
tvshow,"What is the episode for the TV series named ""Sky Radio""?","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT episode FROM tv_series WHERE name = 'Sky Radio';
tvshow,Find the number of cartoons directed by each of the listed directors.,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT director, COUNT(*) FROM Cartoons GROUP BY director;"
tvshow,How many cartoons did each director create?,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT director, COUNT(*) FROM cartoons GROUP BY director;"
tvshow,Find the production code and channel of the most recently aired cartoon .,"select production_code ,  channel from cartoon order by original_air_date desc limit 1","SELECT production_code, channel FROM cartoons ORDER BY air_date DESC LIMIT 1;"
tvshow,What is the produdction code and channel of the most recent cartoon ?,"select production_code ,  channel from cartoon order by original_air_date desc limit 1","SELECT production_code, channel FROM cartoons ORDER BY air_date DESC LIMIT 1;"
tvshow,Find the package choice and series name of the TV channel that has high definition TV.,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT package_choice, series_name FROM tv_channels WHERE high_definition = 1;"
tvshow,What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT p.package_options, s.series_name FROM TV_Channel c JOIN Package_Options p ON c.channel_id = p.channel_id JOIN TV_Series s ON c.channel_id = s.channel_id WHERE c.hd_support = 1;"
tvshow,which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT country FROM tv_channels WHERE channel_id IN (SELECT channel_id FROM programs WHERE cartoon_id IN (SELECT cartoon_id FROM cartoons WHERE writer = 'Todd Casey'))
tvshow,What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT country FROM tv_shows WHERE genre = 'cartoon' AND writer = 'Todd Casey';
tvshow,which countries' tv channels are not playing any cartoon written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT CountryName FROM Countries WHERE CountryID NOT IN (SELECT CountryID FROM TVChannels WHERE ChannelID IN (SELECT ChannelID FROM CurrentlyPlaying WHERE CartoonID IN (SELECT CartoonID FROM Cartoons WHERE AuthorID = (SELECT AuthorID FROM Authors WHERE AuthorName = 'Todd Casey'))))
tvshow,What are the countries that are not playing cartoons written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT country_name FROM Countries WHERE country_id NOT IN (SELECT country_id FROM CountryCartoon WHERE cartoon_id IN (SELECT cartoon_id FROM Cartoons WHERE writer = 'Todd Casey'))
tvshow,Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT s.name, c.country FROM series s JOIN tv_channels c ON s.channel_id = c.id JOIN series_directors sd ON s.id = sd.series_id JOIN directors d ON sd.director_id = d.id WHERE d.name IN ('Ben Jones', 'Michael Chang') GROUP BY s.id HAVING COUNT(DISTINCT d.name) = 2;"
tvshow,What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT series_name, country FROM tv_channels WHERE director IN ('Ben Jones', 'Michael Chang');"
tvshow,find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'","SELECT pixel_aspect_ratio, nation FROM tv_channels WHERE language != 'English';"
tvshow,What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'","SELECT pixel_aspect_ratio, country_of_origin FROM TVChannels WHERE language != 'English';"
tvshow,find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM tv_channels WHERE country IN (SELECT country FROM tv_channels GROUP BY country HAVING COUNT(*) > 2);
tvshow,What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM tv_channels WHERE id IN (SELECT parent_id FROM tv_channels GROUP BY parent_id HAVING COUNT(*) > 2);
tvshow,find the id of tv channels that do not play any cartoon directed by Ben Jones.,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT id FROM tv_channels WHERE id NOT IN (SELECT channel_id FROM channel_cartoons WHERE cartoon_id IN (SELECT id FROM cartoons WHERE director = 'Ben Jones'));
tvshow,What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT channel_id FROM TV_channels WHERE channel_id NOT IN (SELECT channel_id FROM Cartoons WHERE director = 'Ben Jones')
tvshow,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT Package_Option FROM TV_Channel WHERE Channel_ID NOT IN (SELECT Channel_ID FROM Cartoon WHERE Director = 'Ben Jones')
tvshow,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT package_options FROM tv_channels WHERE channel_id NOT IN (SELECT channel_id FROM channel_cartoons JOIN cartoons ON channel_cartoons.cartoon_id = cartoons.cartoon_id WHERE cartoons.director = 'Ben Jones')
poker_player,How many poker players are there?,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM poker_players;
poker_player,Count the number of poker players.,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM players;
poker_player,List the earnings of poker players in descending order.,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT earnings FROM poker_players ORDER BY earnings DESC;
poker_player,"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT earnings FROM poker_players ORDER BY earnings DESC;
poker_player,List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT player_name, COUNT(*) AS final_tables_made, MIN(finish_position) AS best_finish FROM poker_results WHERE final_table = 1 GROUP BY player_name;"
poker_player,What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT player_name, COUNT(final_table) AS final_tables_made, MIN(best_finish) AS best_finish FROM poker_results WHERE final_table IS NOT NULL GROUP BY player_name;"
poker_player,What is the average earnings of poker players?,SELECT avg(Earnings) FROM poker_player,SELECT AVG(earnings) FROM poker_players;
poker_player,Return the average earnings across all poker players.,SELECT avg(Earnings) FROM poker_player,SELECT AVG(earnings) FROM poker_players;
poker_player,What is the money rank of the poker player with the highest earnings?,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,SELECT money_rank FROM poker_players ORDER BY earnings DESC LIMIT 1;
poker_player,Return the money rank of the player with the greatest earnings.,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,SELECT 1 AS money_rank;
poker_player,What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,SELECT MAX(final_tables) FROM players WHERE earnings < 200000;
poker_player,Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,SELECT MAX(final_tables) FROM poker_players WHERE earnings < 200000;
poker_player,What are the names of poker players?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,SELECT name FROM players;
poker_player,Return the names of all the poker players.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,SELECT name FROM players;
poker_player,What are the names of poker players whose earnings is higher than 300000?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,SELECT name FROM poker_players WHERE earnings > 300000;
poker_player,Give the names of poker players who have earnings above 300000.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,SELECT name FROM players WHERE earnings > 300000;
poker_player,List the names of poker players ordered by the final tables made in ascending order.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,"SELECT name, COUNT(*) AS final_tables FROM poker_players GROUP BY name ORDER BY final_tables ASC;"
poker_player,"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,"<think> Okay, let's see. The user is asking for the names of poker players ordered by the number of final tables they've made, in ascending order. Since the database schema isn't provided, I have to rely on intuition about the table names and columns.  First, I need to figure out what tables and columns might exist. Typically, in a poker context, there might be a table called something like 'players' or 'poker_players' with columns like 'player_id', 'name', etc. Then, there might be another table related to final tables. Maybe a table called 'final_tables' or 'tournament_results' that links players to their final table participations.  Assuming there's a 'players' table with 'player_name' and a 'final_tables' table that has a 'player_id' foreign key. The 'final_tables' table might have a column like 'player_id' and maybe 'tournament_id' or something else. The count would be based on how many times a player appears in the final tables table.  So the SQL query would need to join these two tables, group by player, count the number of final tables, and order by that count ascending. Since the schema isn't given, I'll make some assumptions. Let's say the player table is 'players' with 'name' and 'player_id', and the final tables are in a table called 'final_table_participations' with 'player_id' as a foreign key.  The query would select the player's name, count the number of entries in the final table table, order by that count. Since the user wants ascending order, it's ORDER BY COUNT(*) ASC. But maybe the table names are different. Maybe the final tables are tracked in a table called 'final_tables' with a 'player_name' directly. But that's less likely. Usually, you'd have a foreign key.  Alternatively, maybe there's a single table with player names and a column indicating if they made the final table. But the question is about the number of final tables, so probably a separate table tracking each instance.  So the SQL would be something like:  SELECT p.name, COUNT(ft.player_id) as num_final_tables FROM players p JOIN final_tables ft ON p.player_id = ft.player_id GROUP BY p.player_id ORDER BY num_final_tables ASC;  But since the user wants only the names, ordered, maybe:  SELECT name FROM players JOIN final_tables ON players.id = final_tables.player_id GROUP BY players.id ORDER BY COUNT(final_tables.player_id) ASC;  But since the schema isn't given, I have to guess the table and column names. If the final tables are in a table called 'final_tables' with a 'player_name' column, then:  SELECT player_name, COUNT(*) as count FROM final_tables GROUP BY player_name ORDER BY count ASC;  But the user might have a players table and a separate table. Since the question is about poker players, maybe the table is named 'poker_players' and has a 'final_tables' column. But that's less likely. Without knowing the schema, the safest bet is to assume two tables: players and final_tables, with a foreign key. So the SQL would be as above. Also, need to handle players who might not have any final tables, but the question probably wants those first. Since the order is ascending, players with zero would come first. But if the JOIN excludes them, maybe a LEFT JOIN is needed. But again, without knowing the schema, maybe the user expects a simple table with player names and final tables count. So perhaps:  SELECT name, COUNT(*) as num_final FROM final_tables GROUP BY name ORDER BY num_final ASC;  But I'm not sure. Since the user says ""names of poker players"", maybe the table is called 'poker_players' and has a 'final_tables' column. Then the query would be:  SELECT name FROM poker_players ORDER BY final_tables ASC;  But that's a different approach. Since the question is about the number of final tables they have made, it's possible that the count is stored in a column. However, that's less normalized. More likely, it's a separate table tracking each final table appearance. So the JOIN approach is better. But without knowing the actual schema, it's a bit of a guess. The user might expect a specific answer based on common schema designs. Let's go with the JOIN approach, assuming two tables: players and final_tables. So the SQL would be:  SELECT players.name FROM players JOIN final_tables ON players.id = final_tables.player_id GROUP BY players.id ORDER BY COUNT(final_tables.player_id) ASC;  But maybe the players have multiple entries in final_tables. Also, need to include players with zero final tables? If the user wants all players, even those with zero, then a LEFT JOIN would be needed. But the question says ""the number of final tables they have made"", implying those who have at least one. But maybe not. Since the user didn't specify, perhaps the answer should include all players, including those with zero. But without knowing the schema, it's hard. Let's proceed with the initial approach. Also, the user wants the names ordered, so the SELECT should include the name, and the ORDER BY the count. So the final SQL would be as above. But since the user wants only the names, ordered, the query would select just the name. However, in the GROUP BY, when using an aggregate function in ORDER BY, some SQL versions require that the selected columns are in the GROUP BY. In SQLite, if you select a column not in GROUP BY, it's allowed but the value is arbitrary. So to be safe, maybe include the count in the SELECT. But the user wants only the names. Hmm. Alternatively, maybe the schema has a single table with a 'final_tables' count column. Then the query is simpler. But that's less likely. Given the ambiguity, I'll proceed with the JOIN approach, selecting the name and ordering by the count. So the SQL would be:  SELECT players.name FROM players INNER JOIN final_tables ON players.id = final_tables.player_id GROUP BY players.name ORDER BY COUNT(final_tables.id) ASC;  But again, table and column names are guessed. Maybe the final table count is in a column called 'final_tables' in the players table. Then the query would be:  SELECT name FROM players ORDER BY final_tables ASC;  But that's a different scenario. Since the user didn't provide the schema, I have to make assumptions. Given that, perhaps the most common approach is to have a separate table for final tables. So the answer would involve joining two tables. However, since the user wants only the SQL code in a single line, and without markdown, I'll write the SQL accordingly. Let's go with:  SELECT name FROM players ORDER BY (SELECT COUNT(*) FROM final_tables WHERE players.id = final_tables.player_id) ASC;  But that's a correlated subquery. Alternatively, using GROUP BY. Considering all possibilities, the most likely answer expected is:  SELECT name FROM players ORDER BY final_tables_count ASC;  But that assumes a column exists. Since the user is asking about the number of final tables made, it's possible that the count is stored in a column. However, in a normalized database, it's more likely to be a separate table. Given the ambiguity, but needing to provide a single-line SQL, perhaps the expected answer is:  SELECT name FROM players ORDER BY final_tables ASC;  Assuming there's a 'final_tables' column in the players table. But I'm not sure. Alternatively, using a GROUP BY with COUNT. Since the user might expect that, but without knowing the schema, it's tricky. Another approach is to think of a table called 'poker_players' with a 'final_tables' column. So:  SELECT name FROM poker_players ORDER BY final_tables ASC;  But again, guessing. Since the user is a Senior Data Engineer, maybe they expect a more complex query with joins. However, given the lack of schema, perhaps the simplest answer is expected. Let's go with the assumption that there's a 'players' table with a 'final_tables' column. So the SQL is:  SELECT name FROM players ORDER BY final_tables ASC;  But if the count is stored in a separate table, then the query would involve a JOIN. Since I can't be sure, but given that the question is about the number of final tables (a count), it's more likely that the count is derived from a separate table. Therefore, the correct approach would be to use a GROUP BY and COUNT. So the SQL would be:  SELECT name, COUNT(*) as count FROM final_tables GROUP BY name ORDER BY count ASC;  But the user wants only the names. However, in SQLite, if you select name without grouping, it's allowed but the count is per group. So maybe:  SELECT name FROM (SELECT name, COUNT(*) as count FROM final_tables GROUP BY name) ORDER BY count ASC;  But again, without knowing the schema. Alternatively, if the players are in a table and the final tables are in another, then:  SELECT p.name FROM players p JOIN final_tables ft ON p.id = ft.player_id GROUP BY p.name ORDER BY COUNT(ft.id) ASC;  But since the user wants it in a single line, and without explanations, the final answer would be:  SELECT name FROM players ORDER BY (SELECT COUNT(*) FROM final_tables WHERE player_id = players.id) ASC;  But again, this is a correlated subquery. Considering all possibilities, the most probable expected answer is:  SELECT name FROM players ORDER BY final_tables ASC;  Assuming a column exists. However, since the question is about the number of final tables made, which is a count, it's more likely that the count is derived from a separate table. Therefore, the correct SQL would involve a GROUP BY. But to return only"
poker_player,What is the birth date of the poker player with the lowest earnings?,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,SELECT birth_date FROM poker_players WHERE earnings = (SELECT MIN(earnings) FROM poker_players) LIMIT 1;
poker_player,Return the birth date of the poker player with the lowest earnings.,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,SELECT birth_date FROM players ORDER BY earnings ASC LIMIT 1;
poker_player,What is the money rank of the tallest poker player?,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,SELECT money_rank FROM poker_players WHERE height = (SELECT MAX(height) FROM poker_players) LIMIT 1;
poker_player,Return the money rank of the poker player with the greatest height.,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,SELECT (SELECT RANK() OVER (ORDER BY money DESC) FROM players ORDER BY height DESC LIMIT 1)
poker_player,What is the average earnings of poker players with height higher than 200?,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,SELECT AVG(earnings) FROM players WHERE height > 200;
poker_player,Give average earnings of poker players who are taller than 200.,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,SELECT AVG(earnings) FROM poker_players WHERE height > 200;
poker_player,What are the names of poker players in descending order of earnings?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,SELECT name FROM poker_players ORDER BY earnings DESC;
poker_player,Return the names of poker players sorted by their earnings descending.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,SELECT name FROM players ORDER BY earnings DESC;
poker_player,What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT nationality, COUNT(*) FROM people GROUP BY nationality;"
poker_player,How many people are there of each nationality?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT nationality, COUNT(*) FROM people GROUP BY nationality;"
poker_player,What is the most common nationality of people?,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,SELECT nationality FROM people GROUP BY nationality ORDER BY COUNT(*) DESC LIMIT 1;
poker_player,Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,SELECT nationality FROM people GROUP BY nationality ORDER BY COUNT(*) DESC LIMIT 1;
poker_player,What are the nationalities that are shared by at least two people?,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,SELECT nationality FROM people GROUP BY nationality HAVING COUNT(*) >= 2;
poker_player,Return the nationalities for which there are two or more people.,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,SELECT nationality FROM people GROUP BY nationality HAVING COUNT(*) >= 2;
poker_player,List the names and birth dates of people in ascending alphabetical order of name.,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT name, birth_date FROM people ORDER BY name ASC;"
poker_player,"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT name, birth_date FROM people ORDER BY name ASC;"
poker_player,"Show names of people whose nationality is not ""Russia"".","SELECT Name FROM people WHERE Nationality != ""Russia""",SELECT name FROM people WHERE nationality != 'Russia';
poker_player,What are the names of people who are not from Russia?,"SELECT Name FROM people WHERE Nationality != ""Russia""",SELECT name FROM people WHERE country != 'Russia';
poker_player,List the names of people that are not poker players.,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT name FROM people WHERE id NOT IN (SELECT player_id FROM poker_players);
poker_player,What are the names of people who do not play poker?,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT name FROM people WHERE person_id NOT IN (SELECT person_id FROM poker_players)
poker_player,How many distinct nationalities are there?,SELECT count(DISTINCT Nationality) FROM people,SELECT COUNT(DISTINCT nationality) FROM users;
poker_player,Count the number of different nationalities.,SELECT count(DISTINCT Nationality) FROM people,SELECT COUNT(DISTINCT nationality) FROM users;
voter_1,How many states are there?,SELECT count(*) FROM area_code_state,SELECT COUNT(*) FROM states;
voter_1,"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC","SELECT contestant_number, contestant_name FROM contestants ORDER BY contestant_name DESC;"
voter_1,"List the vote ids, phone numbers and states of all votes.","SELECT vote_id ,  phone_number ,  state FROM votes","SELECT vote_id, phone_number, state FROM votes;"
voter_1,What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM area_code_state","SELECT MAX(area_code) AS max_area_code, MIN(area_code) AS min_area_code FROM customers;"
voter_1,What is last date created of votes from the state 'CA'?,SELECT max(created) FROM votes WHERE state  =  'CA',SELECT MAX(created_at) FROM votes WHERE state = 'CA';
voter_1,What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',SELECT name FROM contestants WHERE name != 'Jessie Alloway';
voter_1,What are the distinct states and create time of all votes?,"SELECT DISTINCT state ,  created FROM votes","SELECT DISTINCT state, create_time FROM votes;"
voter_1,What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2","SELECT contestant_number, name FROM contestants GROUP BY contestant_number HAVING COUNT(*) >= 2;"
voter_1,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1","SELECT contestant_number, name FROM contestants ORDER BY (SELECT COUNT(*) FROM votes WHERE votes.contestant_id = contestants.id) ASC LIMIT 1;"
voter_1,What are the number of votes from state 'NY' or 'CA'?,SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',"SELECT SUM(votes) FROM election_results WHERE state IN ('NY','CA');"
voter_1,How many contestants did not get voted?,SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes ),SELECT COUNT(*) FROM Contestants LEFT JOIN Votes ON Contestants.contestant_id = Votes.contestant_id WHERE Votes.contestant_id IS NULL;
voter_1,What is the area code in which the most voters voted?,SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1,SELECT area_code FROM voters GROUP BY area_code ORDER BY COUNT(*) DESC LIMIT 1;
voter_1,"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'","SELECT create_date, state, phone_number FROM votes WHERE contestant_name = 'Tabatha Gehling'"
voter_1,List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',SELECT area_code FROM votes WHERE voter_id IN (SELECT voter_id FROM votes WHERE contestant_name = 'Tabatha Gehling' INTERSECT SELECT voter_id FROM votes WHERE contestant_name = 'Kelly Clauss') GROUP BY area_code;
voter_1,Return the names of the contestants whose names contain the substring 'Al' .,"select contestant_name from contestants where contestant_name like ""%al%""",SELECT name FROM contestants WHERE name LIKE '%Al%';
world_1,What are the names of all the countries that became independent after 1950?,SELECT Name FROM country WHERE IndepYear  >  1950,SELECT name FROM countries WHERE independence_year > 1950;
world_1,Give the names of the nations that were founded after 1950.,SELECT Name FROM country WHERE IndepYear  >  1950,SELECT name FROM nations WHERE founded_year > 1950;
world_1,How many countries have a republic as their form of government?,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT COUNT(*) FROM countries WHERE government_type = 'republic';
world_1,How many countries have governments that are republics?,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT COUNT(*) FROM countries WHERE government_type = 'republic';
world_1,What is the total surface area of the countries in the Caribbean region?,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT SUM(surface_area) FROM countries WHERE region = 'Caribbean';
world_1,How much surface area do the countires in the Carribean cover together?,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT SUM(surface_area) FROM countries WHERE region = 'Carribean';
world_1,Which continent is Anguilla in?,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT continent FROM countries WHERE country_name = 'Anguilla'
world_1,What is the continent name which Anguilla belongs to?,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT continent FROM countries WHERE country_name = 'Anguilla';
world_1,Which region is the city Kabul located in?,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT region FROM cities WHERE city_name = 'Kabul'
world_1,What region is Kabul in?,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT region FROM cities WHERE city = 'Kabul';
