db_id,question,gold_sql,qwen_predicted_sql
poker_player,What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,SELECT MAX(Final_Table_Made) FROM poker_player WHERE Earnings < 200000;
poker_player,Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,SELECT MAX(Final_Table_Made) FROM poker_player WHERE Earnings < 200000;
poker_player,What are the names of poker players?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,"SELECT ""people"".""Name"" FROM ""people"" INNER JOIN ""poker_player"" ON ""people"".""People_ID"" = ""poker_player"".""People_ID"""
poker_player,Return the names of all the poker players.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,SELECT people.Name FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID;
poker_player,What are the names of poker players whose earnings is higher than 300000?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,SELECT people.Name FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE poker_player.Earnings > 300000;
poker_player,Give the names of poker players who have earnings above 300000.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,SELECT people.Name FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE poker_player.Earnings > 300000;
poker_player,List the names of poker players ordered by the final tables made in ascending order.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,SELECT people.Name FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Final_Table_Made ASC;
poker_player,"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,SELECT people.Name FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Final_Table_Made ASC;
poker_player,What is the birth date of the poker player with the lowest earnings?,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,SELECT p.Birth_Date FROM people p JOIN poker_player pp ON p.People_ID = pp.People_ID ORDER BY pp.Earnings ASC LIMIT 1;
poker_player,Return the birth date of the poker player with the lowest earnings.,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,SELECT people.Birth_Date FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Earnings ASC LIMIT 1;
poker_player,What is the money rank of the tallest poker player?,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,SELECT Money_Rank FROM poker_player JOIN people ON poker_player.People_ID = people.People_ID ORDER BY people.Height DESC LIMIT 1;
poker_player,Return the money rank of the poker player with the greatest height.,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,SELECT pp.Money_Rank FROM poker_player pp JOIN people p ON pp.People_ID = p.People_ID WHERE p.Height = (SELECT MAX(p2.Height) FROM people p2 JOIN poker_player pp2 ON p2.People_ID = pp2.People_ID)
poker_player,What is the average earnings of poker players with height higher than 200?,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,SELECT AVG(p.Earnings) FROM poker_player p JOIN people pe ON p.People_ID = pe.People_ID WHERE pe.Height > 200;
poker_player,Give average earnings of poker players who are taller than 200.,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,SELECT AVG(p.Earnings) FROM poker_player p JOIN people pe ON p.People_ID = pe.People_ID WHERE pe.Height > 200;
poker_player,What are the names of poker players in descending order of earnings?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,SELECT people.Name FROM poker_player INNER JOIN people ON poker_player.People_ID = people.People_ID ORDER BY poker_player.Earnings DESC;
poker_player,Return the names of poker players sorted by their earnings descending.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,SELECT people.Name FROM people INNER JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Earnings DESC;
poker_player,What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality;"
poker_player,How many people are there of each nationality?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality. But wait, maybe the user wants to know about poker players. Let me think again. The question is part of a database that includes poker players. If the user is asking about people in the context of poker players, maybe they want to know how many poker players there are per nationality. In that case, we need to join the two tables. Let me check the foreign key: poker_player has a People_ID referencing people's People_ID. So each poker player is linked to a person. So to get the count of poker players per nationality, we need to join people and poker_player on People_ID, then group by Nationality. However, the question says ""how many people are there of each nationality?"" If ""people"" refers to the people table, then it's just the count of people per nationality. But if ""people"" refers to poker players (as in, how many poker players per nationality), then it's the joined tables. The ambiguity here is tricky. Let me look at the tables again. The 'people' table has Nationality, and the 'poker_player' has a foreign key to people. So if the user wants to know about poker players' nationalities, they need to join. But the question is phrased as ""people of each nationality"". So maybe the answer is just the people table. However, perhaps the user wants to count only those people who are poker players. For example, maybe not all people in the 'people' table have a corresponding poker player entry. So if the question is about people who are poker players, then we need to join. Otherwise, it's just the people table. Since the user hasn't specified, but given that the poker_player table exists, perhaps the intended answer is to count poker players grouped by nationality. Let me think again. The user's question is ""How many people are there of each nationality?"" The term ""people"" here could be ambiguous. But in the context of the database, maybe they want to know about poker players. For example, in a poker context, someone might ask about the nationalities of the poker players. So the correct approach would be to join the two tables. Let me write that. So the SQL would be SELECT p.Nationality, COUNT(*) FROM people p INNER JOIN poker_player pp ON p.People_ID = pp.People_ID GROUP BY p.Nationality. But maybe the user wants all people, even those not in poker_player. But the question is about ""people"" in general. However, given that the user provided both tables, perhaps they want to know about poker players. But the question isn't clear. Since the user is asking for an answer, and given that the people table has Nationality, perhaps the correct answer is to group by Nationality in the people table. However, if the user wants to know about poker players, then the join is needed. Since the question is ambiguous, but the user is probably expecting a simple answer, maybe the answer is just the people table. But I need to make sure. Let me check the original question again. The user says ""how many people are there of each nationality?"" without any context. If the people table contains all people, then the answer is to count them. But if the question is in the context of poker players, then the answer is to join. Since the user hasn't specified, but the database has both tables, perhaps the answer is to use the people table. However, maybe the user wants to know about poker players. Let me think of an example. Suppose there are 10 people in the people table, 5 of whom are poker players. If the question is about all people, then count all. If it's about poker players, count only those 5. The question is ambiguous. But given that the user provided both tables, and the question is in the context of the database, perhaps they want to know about poker players. Therefore, the correct approach is to join the tables. So the SQL would be SELECT p.Nationality, COUNT(*) FROM people p JOIN poker_player pp ON p.People_ID = pp.People_ID GROUP BY p.Nationality. However, if the user wants to count all people regardless of being poker players, then it's SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality. Since the question is not clear, but the user is probably expecting a simple answer, maybe the answer is the latter. But given that the user is working with the poker_player table, perhaps they want to know about poker players. Hmm. Let me check the original question again. The user is asking ""how many people are there of each nationality?"" without any additional context. The safest assumption is that they want to count all people in the 'people' table, grouped by nationality. Therefore, the SQL would be SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality. However, if the user intended to ask about poker players, then the answer would involve a join. Since the question is ambiguous, but the user is probably looking for the simplest answer, which is the people table. But I need to make sure. Let me think again. The user might have intended to ask about poker players. For example, if the database is about poker players, then the question ""how many people are there of each nationality?"" would refer to poker players. Therefore, the correct answer would involve joining the two tables. So the SQL would be SELECT p.Nationality, COUNT(*) FROM people p INNER JOIN poker_player pp ON p.People_ID = pp.People_ID GROUP BY p.Nationality. But how to decide? Since the user hasn't specified, but the question is in the context of the database, perhaps the answer is to join. However, the question says ""people"", not ""poker players"". So maybe the answer is the people table. But maybe the user wants to know about poker players. This is a classic ambiguity. Given that the user is a data engineer, perhaps they want to know about the poker players. Let me proceed with the joined version. But I'm not 100% sure. Alternatively, maybe the user wants to count all people, regardless of whether they are poker players. For example, if the people table has all people, and the poker_player is a subset. The question is about people, not poker players. Therefore, the answer is the people table. So the correct SQL is SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality. I think that's the answer the user is looking for. The question is phrased as ""how many people are there of each nationality?"" which is a direct count of the people table. Therefore, the answer is"
poker_player,What is the most common nationality of people?,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1;
poker_player,Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1;
poker_player,What are the nationalities that are shared by at least two people?,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*) >= 2;
poker_player,Return the nationalities for which there are two or more people.,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*) >= 2;
poker_player,List the names and birth dates of people in ascending alphabetical order of name.,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT ""Name"", ""Birth_Date"" FROM people ORDER BY ""Name"" ASC;"
poker_player,"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT people.Name, people.Birth_Date FROM people ORDER BY people.Name;"
poker_player,"Show names of people whose nationality is not ""Russia"".","SELECT Name FROM people WHERE Nationality != ""Russia""",SELECT Name FROM people WHERE Nationality != 'Russia';
poker_player,What are the names of people who are not from Russia?,"SELECT Name FROM people WHERE Nationality != ""Russia""",SELECT Name FROM people WHERE Nationality != 'Russia';
poker_player,List the names of people that are not poker players.,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player)
poker_player,What are the names of people who do not play poker?,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT Name FROM people WHERE People_ID NOT IN (SELECT DISTINCT People_ID FROM poker_player)
poker_player,How many distinct nationalities are there?,SELECT count(DISTINCT Nationality) FROM people,SELECT COUNT(DISTINCT Nationality) FROM people;
poker_player,Count the number of different nationalities.,SELECT count(DISTINCT Nationality) FROM people,SELECT COUNT(DISTINCT Nationality) FROM people;
voter_1,How many states are there?,SELECT count(*) FROM area_code_state,SELECT COUNT(DISTINCT state) FROM AREA_CODE_STATE;
voter_1,"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC","SELECT CONTESTANTS.contestant_number, CONTESTANTS.contestant_name FROM CONTESTANTS ORDER BY CONTESTANTS.contestant_name DESC;"
voter_1,"List the vote ids, phone numbers and states of all votes.","SELECT vote_id ,  phone_number ,  state FROM votes","SELECT vote_id, phone_number, state FROM VOTES;"
voter_1,What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM area_code_state","SELECT MAX(area_code), MIN(area_code) FROM AREA_CODE_STATE;"
voter_1,What is last date created of votes from the state 'CA'?,SELECT max(created) FROM votes WHERE state  =  'CA',SELECT MAX(created) FROM VOTES WHERE state = 'CA';
voter_1,What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',SELECT contestant_name FROM CONTESTANTS WHERE contestant_name != 'Jessie Alloway'
voter_1,What are the distinct states and create time of all votes?,"SELECT DISTINCT state ,  created FROM votes","SELECT DISTINCT state, created FROM VOTES;"
voter_1,What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2","SELECT C.contestant_number, C.contestant_name FROM CONTESTANTS C WHERE C.contestant_number IN (SELECT contestant_number FROM VOTES GROUP BY contestant_number HAVING COUNT(*) >= 2)"
voter_1,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1","SELECT VOTES.contestant_number, CONTESTANTS.contestant_name FROM VOTES INNER JOIN CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number GROUP BY VOTES.contestant_number ORDER BY COUNT(*) ASC LIMIT 1"
voter_1,What are the number of votes from state 'NY' or 'CA'?,SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',"SELECT COUNT(*) FROM VOTES WHERE state IN ('NY','CA')"
voter_1,How many contestants did not get voted?,SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes ),SELECT COUNT(*) FROM CONTESTANTS WHERE contestant_number NOT IN (SELECT DISTINCT contestant_number FROM VOTES)
voter_1,What is the area code in which the most voters voted?,SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1,SELECT area_code FROM VOTES JOIN AREA_CODE_STATE ON VOTES.state = AREA_CODE_STATE.state GROUP BY area_code ORDER BY COUNT(*) DESC LIMIT 1;
voter_1,"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'","SELECT VOTES.created, VOTES.state, VOTES.phone_number FROM VOTES INNER JOIN CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number WHERE CONTESTANTS.contestant_name = 'Tabatha Gehling'"
voter_1,List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',"SELECT area_code FROM VOTES JOIN AREA_CODE_STATE ON VOTES.state = AREA_CODE_STATE.state JOIN CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number WHERE contestant_name IN ('Tabatha Gehling', 'Kelly Clauss') GROUP BY area_code HAVING COUNT(DISTINCT contestant_name) = 2;  Wait, that's a good approach. Because for each area_code, we group and check if there are two distinct contestant names, meaning both are present.  But need to make sure that the joins are correct. Also, the VOTES table's state is linked to AREA_CODE_STATE's state. So that should work.  But wait, the VOTES table's state is the voter's state. So when we join with AREA_CODE_STATE, we get the area code for that state. But a state can have multiple area codes. However, the problem is to find area codes where there are voters (with that state) who voted for both contestants. But maybe the area code is determined by the voter's state. Wait, but the AREA_CODE_STATE table links area codes to states. So each area code is in a state. But a state can have multiple area codes. However, the VOTES table only has the state of the voter, not the area code. So when we join VOTES.state with AREA_CODE_STATE.state, each vote in a state will be linked to all area codes in that state? No, because the join would be on state, but if a vote's state is, say, CA, and CA has multiple area codes, then each vote would be joined with all area codes in CA. Wait, that's not correct. Because the vote's state is the voter's state, but the area code is a separate thing. The problem is that the VOTES table doesn't have the area code directly. So how do we know the area code of the voter? The phone number is in the VOTES table, but we don't have a way to extract the area code from the phone number. The only way is that the AREA_CODE_STATE table links area codes to states. But that's not sufficient because a state has multiple area codes. So perhaps the question assumes that the state in the VOTES table can be linked to area codes via the AREA_CODE_STATE table, but that would mean that all voters in a state are considered to have all area codes in that state, which isn't accurate. But given the schema, that's the only way. So perhaps the question is intended to find the area codes that are in states where there are votes for both contestants. Wait, but the question says ""area codes in which voters voted..."" So maybe the voters are in those area codes. But since the VOTES table doesn't have area code, but only state, and the AREA_CODE_STATE has area codes per state. So perhaps the question is to find area codes that are in states where there are votes for both contestants. But that's not exactly the same as voters in those area codes. But given the schema, maybe that's the only way.  So proceeding with the earlier query. Let's test the logic. Suppose a vote is in state CA. Then, joining with AREA_CODE_STATE gives all area codes in CA. But that's not correct. Because the vote's phone number's area code is not known. So the problem is that the current schema doesn't have a way to link a vote's phone number to an area code. The AREA_CODE_STATE table links area codes to states, but the VOTES table only has the state. Therefore, the question's answer might be based on the assumption that if a vote is from a state, then the area code is any area code in that state. But that's not accurate. However, given the schema, perhaps the intended answer is to find area codes in states where there are votes for both contestants.  But the user's question is to list the area codes where voters (with that area code) voted for both contestants. But since the phone number is in the VOTES table, perhaps we can extract the area code from the phone number. For example, if the phone number is 5551234567, the area code is 555. But SQLite doesn't have a built-in function to extract the area code. However, assuming that the phone number is stored as an integer, perhaps we can extract the first three digits. For example, phone_number divided by 10000000 (assuming a 10-digit number). Wait, but phone numbers can be 7 or 10 digits depending on context. But given that area codes are 3 digits, perhaps the phone number is stored as a 10-digit number, and the area code is the first three digits.  So maybe the correct approach is to extract the area code from the phone_number in the VOTES table. For example, area_code = (phone_number / 10000000). But since phone_number is an integer, dividing by 10^7 (10000000) would give the first three digits. For example, 5551234567 / 10000000 = 555.1234567, and using integer division (using / in SQLite with integers would give 555). But SQLite uses integer division with the DIV operator or using / with integers? Wait, in SQLite, 1234567890 / 10000000 would be 123.4567890, but since it's integer division if both operands are integers? Wait no, SQLite uses floating point division. Wait, no. Let me check. In SQLite, 5551234567 is stored as an integer. If you do SELECT 5551234567 / 10000000, it would return 555.1234567. But to get the integer part, you can use the INT() function or cast. Alternatively, use the SUBSTR function if you can convert the phone number to a string. But since phone_number is an integer, perhaps converting it to a string first.  But the problem is that the phone_number is stored as an integer. So for example, if the phone number is 5551234567, converting it to a string would be '5551234567', then take the first 3 characters. But what if the phone number is stored as 1234567 (7 digits)? Then the area code would be 000? That's not possible. So perhaps the phone numbers are stored as 10-digit numbers. Assuming that, then extracting the first three digits would give the area code.  So the correct approach would be to extract the area"
voter_1,Return the names of the contestants whose names contain the substring 'Al' .,"select contestant_name from contestants where contestant_name like ""%al%""",SELECT contestant_name FROM CONTESTANTS WHERE contestant_name LIKE '%Al%'
world_1,What are the names of all the countries that became independent after 1950?,SELECT Name FROM country WHERE IndepYear  >  1950,SELECT Name FROM country WHERE IndepYear > 1950;
world_1,Give the names of the nations that were founded after 1950.,SELECT Name FROM country WHERE IndepYear  >  1950,SELECT Name FROM country WHERE IndepYear > 1950;
world_1,How many countries have a republic as their form of government?,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT COUNT(*) FROM country WHERE GovernmentForm = 'Republic';
world_1,How many countries have governments that are republics?,"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",SELECT COUNT(*) FROM country WHERE GovernmentForm = 'Republic';
world_1,What is the total surface area of the countries in the Caribbean region?,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT SUM(`SurfaceArea`) FROM `country` WHERE `Region` = 'Caribbean';
world_1,How much surface area do the countires in the Carribean cover together?,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT SUM(SurfaceArea) FROM country WHERE Region = 'Caribbean';
world_1,Which continent is Anguilla in?,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT Continent FROM country WHERE Name = 'Anguilla';
world_1,What is the continent name which Anguilla belongs to?,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT Continent FROM country WHERE Name = 'Anguilla'
world_1,Which region is the city Kabul located in?,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT country.Region FROM country INNER JOIN city ON country.Code = city.CountryCode WHERE city.Name = 'Kabul';
world_1,What region is Kabul in?,"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",SELECT country.Region FROM country INNER JOIN city ON country.Code = city.CountryCode WHERE city.Name = 'Kabul';
world_1,Which language is the most popular in Aruba?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT Language FROM countrylanguage WHERE CountryCode = (SELECT Code FROM country WHERE Name = 'Aruba') ORDER BY Percentage DESC LIMIT 1;
world_1,What language is predominantly spoken in Aruba?,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT Language FROM countrylanguage WHERE CountryCode = (SELECT Code FROM country WHERE Name = 'Aruba') ORDER BY Percentage DESC LIMIT 1;
world_1,What are the population and life expectancies in Brazil?,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""","SELECT country.Population, country.LifeExpectancy FROM country WHERE country.Name = 'Brazil';"
world_1,Give me Brazil’s population and life expectancies.,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""","SELECT Population, LifeExpectancy FROM country WHERE Name = 'Brazil';"
world_1,What are the region and population of Angola?,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""","SELECT Region, Population FROM country WHERE Name = 'Angola'"
world_1,What region does Angola belong to and what is its population?,"SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""","SELECT Region, Population FROM country WHERE Name = 'Angola';"
world_1,What is the average expected life expectancy for countries in the region of Central Africa?,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",SELECT AVG(LifeExpectancy) FROM country WHERE Region = 'Central Africa';
world_1,How long is the people’s average life expectancy in Central Africa?,"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",SELECT AVG(LifeExpectancy) FROM country WHERE Region = 'Central Africa';
world_1,What is the name of country that has the shortest life expectancy in Asia?,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",SELECT Name FROM country WHERE Continent = 'Asia' AND LifeExpectancy IS NOT NULL ORDER BY LifeExpectancy ASC LIMIT 1;
world_1,Give the name of the country in Asia with the lowest life expectancy.,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",SELECT Name FROM country WHERE Continent = 'Asia' AND LifeExpectancy IS NOT NULL ORDER BY LifeExpectancy ASC LIMIT 1;
world_1,What is the total population and maximum GNP in Asia?,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""","SELECT SUM(Population) AS TotalPopulation, MAX(GNP) AS MaxGNP FROM country WHERE Continent = 'Asia';"
world_1,"How many people live in Asia, and what is the largest GNP among them?","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""","SELECT SUM(Population), MAX(GNP) FROM country WHERE Continent = 'Asia';"
world_1,What is the average life expectancy in African countries that are republics?,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",SELECT AVG(LifeExpectancy) FROM country WHERE Continent = 'Africa' AND GovernmentForm = 'Republic';
world_1,Give the average life expectancy for countries in Africa which are republics?,"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",SELECT AVG(LifeExpectancy) FROM country WHERE Continent = 'Africa' AND GovernmentForm = 'Republic'
world_1,What is the total surface area of the continents Asia and Europe?,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""","SELECT SUM(`country`.`SurfaceArea`) FROM `country` WHERE `country`.`Continent` IN ('Asia', 'Europe');"
world_1,Give the total surface area covered by countries in Asia or Europe.,"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""","SELECT SUM(SurfaceArea) FROM country WHERE Continent IN ('Asia','Europe')"
world_1,How many people live in Gelderland district?,"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland""",SELECT SUM(Population) FROM city WHERE District = 'Gelderland';
world_1,What is the total population of Gelderland district?,"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland""",SELECT SUM(Population) FROM city WHERE District = 'Gelderland';
world_1,What is the average GNP and total population in all nations whose government is US territory?,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""","SELECT AVG(GNP), SUM(Population) FROM country WHERE GovernmentForm = 'US territory';"
world_1,Give the mean GNP and total population of nations which are considered US territory.,"SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""","SELECT AVG(country.GNP), SUM(country.Population) FROM country WHERE country.GovernmentForm = 'Territory' OR country.GovernmentForm = 'Commonwealth' OR country.Code IN ('ASM', 'GUM', 'MNP', 'PRI', 'VIR');"
world_1,How many unique languages are spoken in the world?,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage,SELECT COUNT(DISTINCT Language) FROM countrylanguage;
world_1,What is the number of distinct languages used around the world?,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage,SELECT COUNT(DISTINCT Language) FROM countrylanguage;
world_1,How many type of governments are in Africa?,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa""",SELECT COUNT(DISTINCT GovernmentForm) FROM country WHERE Continent = 'Africa';
world_1,How many different forms of governments are there in Africa?,"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa""",SELECT COUNT(DISTINCT GovernmentForm) FROM country WHERE Continent = 'Africa';
world_1,What is the total number of languages used in Aruba?,"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba""",SELECT COUNT(*) FROM countrylanguage JOIN country ON country.Code = countrylanguage.CountryCode WHERE country.Name = 'Aruba';
world_1,How many languages are spoken in Aruba?,"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba""",SELECT COUNT(*) FROM countrylanguage WHERE CountryCode = (SELECT Code FROM country WHERE Name = 'Aruba');
world_1,How many official languages does Afghanistan have?,"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T""",SELECT COUNT(*) FROM countrylanguage JOIN country ON countrylanguage.CountryCode = country.Code WHERE country.Name = 'Afghanistan' AND countrylanguage.IsOfficial = 'T';
